datetime,tweet_text,clean_text_nlp,categories,is_noise,Market_Impact
2025-07-15 13:50:24+00:00,"Great deal, for everybody, just made with Indonesia. I dealt directly with with their highly respected President. DETAILS TO FOLLOW!!!","Great deal, for everybody, just made with Indonesia. I dealt directly with with their highly respected President. DETAILS TO FOLLOW!!!",OTHER,1,-0.06063702640862756
2025-07-15 14:02:31+00:00,"Consumer Prices LOW. Bring down the Fed Rate, NOW!!!","Consumer Prices LOW. Bring down the Fed Rate, NOW!!!",ECONOMY,0,-0.06063702640862756
2025-07-15 14:08:17+00:00,Fed should cut Rates by 3 Points. Very Low Inflation. One Trillion Dollars a year would be saved!!!,Fed should cut Rates by 3 Points. Very Low Inflation. One Trillion Dollars a year would be saved!!!,ECONOMY,0,-0.06063702640862756
2025-07-15 14:20:29+00:00,"I have always suspected Shifty Adam Schiff was a scam artist. And now I learn that Fannie Mae’s Financial Crimes Division have concluded that Adam Schiff has engaged in a sustained pattern of possible Mortgage Fraud. Adam Schiff said that his primary residence was in MARYLAND to get a cheaper mortgage and rip off America, when he must LIVE in CALIFORNIA because he was a Congressman from CALIFORNIA. I always knew Adam Schiff was a Crook. The FRAUD began with the refinance of his Maryland property on February 6, 2009, and continued through multiple transactions until the Maryland property was correctly designated as a second home on October 13, 2020. Mortgage Fraud is very serious, and CROOKED Adam Schiff (now a Senator) needs to be brought to justice.","I have always suspected Shifty Adam Schiff was a scam artist. And now I learn that Fannie Maes Financial Crimes Division have concluded that Adam Schiff has engaged in a sustained pattern of possible Mortgage Fraud. Adam Schiff said that his primary residence was in MARYLAND to get a cheaper mortgage and rip off America, when he must LIVE in CALIFORNIA because he was a Congressman from CALIFORNIA. I always knew Adam Schiff was a Crook. The FRAUD began with the refinance of his Maryland property on February 6, 2009, and continued through multiple transactions until the Maryland property was correctly designated as a second home on October 13, 2020. Mortgage Fraud is very serious, and CROOKED Adam Schiff now a Senator needs to be brought to justice.",GEOPOLITICS,0,-0.06063702640862756
2025-07-15 14:58:07+00:00,"Maria Bartiromo on today's inflation report: ""You've got to look at this report as another victory for President Trump, who has focused on reining in inflation — and that’s what we're seeing from this report again.""","Maria Bartiromo on todays inflation report Youve got to look at this report as another victory for President Trump, who has focused on reining in inflation  and thats what were seeing from this report again.",ECONOMY,0,-0.1321271474811203
2025-07-15 15:11:52+00:00,"Just spoke to our Great Congressmen and women of Texas. One of them sent me my Results in Texas, and even I didn’t know how well I did, but here they are — Won by one and a half million Votes, and almost 14%. Also, won all of the Border Counties along Mexico, something which has never happened before. I keep hearing about Texas “going Blue,” but it is just another Democrat LIE. With the right Candidate, Texas isn’t “going Blue” anytime soon!","Just spoke to our Great Congressmen and women of Texas. One of them sent me my Results in Texas, and even I didnt know how well I did, but here they are  Won by one and a half million Votes, and almost 14. Also, won all of the Border Counties along Mexico, something which has never happened before. I keep hearing about Texas going Blue, but it is just another Democrat LIE. With the right Candidate, Texas isnt going Blue anytime soon!","GEOPOLITICS,DOMESTIC_POLICY",0,-0.1321271474811203
2025-07-15 15:29:02+00:00,"HAPPY CRYPTO WEEK! The House will soon VOTE on a tremendous Bill to Make America the UNDISPUTED, NUMBER ONE LEADER in Digital Assets - Nobody does it better! The GENIUS Act is going to put our Great Nation lightyears ahead of China, Europe, and all others, who are trying endlessly to catch up, but they just can’t do it. Digital Assets are the FUTURE, and we are leading by a lot! Get the first Vote done this afternoon (ALL REPUBLICANS SHOULD VOTE YES!). This is our moment - Digital Assets, GENIUS, Clarity! It is all part of Making America Great Again, BIGGER AND BETTER THAN EVER BEFORE. We are leading the World, and will work hard with the Senate and the House to get even more Legislation on this passed!","HAPPY CRYPTO WEEK! The House will soon VOTE on a tremendous Bill to Make America the UNDISPUTED, NUMBER ONE LEADER in Digital Assets  Nobody does it better! The GENIUS Act is going to put our Great Nation lightyears ahead of China, Europe, and all others, who are trying endlessly to catch up, but they just cant do it. Digital Assets are the FUTURE, and we are leading by a lot! Get the first Vote done this afternoon ALL REPUBLICANS SHOULD VOTE YES!. This is our moment  Digital Assets, GENIUS, Clarity! It is all part of Making America Great Again, BIGGER AND BETTER THAN EVER BEFORE. We are leading the World, and will work hard with the Senate and the House to get even more Legislation on this passed!","GEOPOLITICS,CRYPTO,DOMESTIC_POLICY",0,-0.1321271474811203
2025-07-15 17:59:00+00:00,"On my way to Pittsburgh, Pennsylvania…","On my way to Pittsburgh, Pennsylvania",OTHER,1,-0.2097338472299537
2025-07-15 18:09:42+00:00,"This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesia’s ENTIRE MARKET to the United States for the first time in History. As part of the Agreement, Indonesia has committed to purchasing $15 Billion Dollars in U.S. Energy, $4.5 Billion Dollars in American Agricultural Products, and 50 Boeing Jets, many of them 777’s. For the first time ever, our Ranchers, Farmers, and Fishermen will have Complete and Total Access to the Indonesian Market of over 280 million people. In addition, Indonesia will pay the United States a 19% Tariff on all Goods they export to us, while U.S. Exports to Indonesia are to be Tariff and Non Tariff Barrier FREE. If there is any Transshipment from a higher Tariff Country, then that Tariff will be added on to the Tariff that Indonesia is paying. Thank you to the People of Indonesia for your friendship and commitment to balancing our Trade Deficit. We will keep DELIVERING for the American People, and the People of Indonesia!","This morning I finalized an important Deal with the Republic of Indonesia after speaking with their Highly Respected President Prabowo Subianto. This landmark Deal opens up Indonesias ENTIRE MARKET to the United States for the first time in History. As part of the Agreement, Indonesia has committed to purchasing 15 Billion Dollars in U.S. Energy, 4.5 Billion Dollars in American Agricultural Products, and 50 Boeing Jets, many of them 777s. For the first time ever, our Ranchers, Farmers, and Fishermen will have Complete and Total Access to the Indonesian Market of over 280 million people. In addition, Indonesia will pay the United States a 19 Tariff on all Goods they export to us, while U.S. Exports to Indonesia are to be Tariff and Non Tariff Barrier FREE. If there is any Transshipment from a higher Tariff Country, then that Tariff will be added on to the Tariff that Indonesia is paying. Thank you to the People of Indonesia for your friendship and commitment to balancing our Trade Deficit. We will keep DELIVERING for the American People, and the People of Indonesia!",OTHER,1,-0.2097338472299537
2025-07-15 18:09:54+00:00,"To the many Great Americans enjoying their Summer Vacations in Atlantic City, Wildwood, and Cape May, in the wonderful State of New Jersey, overlooking the Atlantic Ocean: Remember that your Republican Congressman, and my GREAT friend, Jeff Van Drew, is fighting hard, and WINNING, to keep your Beaches BEAUTIFUL, with NO WINDMILLS. In fact, we just beat one of the biggest Windmill projects anywhere in the World. It would have been a disaster, but they gave up because of the onslaught of “TRUMP”/Van Drew. Great job, Jeff!","To the many Great Americans enjoying their Summer Vacations in Atlantic City, Wildwood, and Cape May, in the wonderful State of New Jersey, overlooking the Atlantic Ocean Remember that your Republican Congressman, and my GREAT friend, Jeff Van Drew, is fighting hard, and WINNING, to keep your Beaches BEAUTIFUL, with NO WINDMILLS. In fact, we just beat one of the biggest Windmill projects anywhere in the World. It would have been a disaster, but they gave up because of the onslaught of TRUMPVan Drew. Great job, Jeff!",OTHER,1,-0.2097338472299537
2025-07-15 18:45:21+00:00,Thank you to Ken Langone.,Thank you to Ken Langone.,OTHER,1,-0.18931680556067976
2025-07-15 18:48:55+00:00,Thank you to Ken Langone. Very nice!,Thank you to Ken Langone. Very nice!,OTHER,1,-0.18931680556067976
2025-07-15 22:15:18+00:00,"BIG WIN today in Florida State Court for powerhouse TRUTH Social! Fake claims against the Company, and your favorite President, ME, were dismissed in a thoughtful and smart opinion. TRUTH is “hotter” than ever, and only getting bigger and better all over the World. TRUTH is my Voice, and an absolutely vital platform for all of us who are working nonstop to, MAKE AMERICA GREAT AGAIN!","BIG WIN today in Florida State Court for powerhouse TRUTH Social! Fake claims against the Company, and your favorite President, ME, were dismissed in a thoughtful and smart opinion. TRUTH is hotter than ever, and only getting bigger and better all over the World. TRUTH is my Voice, and an absolutely vital platform for all of us who are working nonstop to, MAKE AMERICA GREAT AGAIN!",OTHER,1,0.061083231544301064
2025-07-16 00:43:07+00:00,"I am in the Oval Office with 11 of the 12 Congressmen/women necessary to pass the GENIUS Act and, after a short discussion, they have all agreed to vote tomorrow morning in favor of the Rule. Speaker of the House Mike Johnson was at the meeting via telephone, and looks forward to taking the Vote as early as possible. I want to thank the Congressmen/women for their quick and positive response. MAKE AMERICA GREAT AGAIN!","I am in the Oval Office with 11 of the 12 Congressmenwomen necessary to pass the GENIUS Act and, after a short discussion, they have all agreed to vote tomorrow morning in favor of the Rule. Speaker of the House Mike Johnson was at the meeting via telephone, and looks forward to taking the Vote as early as possible. I want to thank the Congressmenwomen for their quick and positive response. MAKE AMERICA GREAT AGAIN!",OTHER,1,0.061083231544301064
2025-07-16 13:37:13+00:00,"The Radical Left Democrats have hit pay dirt, again! Just like with the FAKE and fully discredited Steel Dossier, the lying 51 “Intelligence” Agents, the Laptop from Hell, which the Dems swore had come from Russia (No, it came from Hunter Biden’s bathroom!), and even the Russia, Russia, Russia Scam itself, a totally fake and made up story used in order to hide Crooked Hillary Clinton’s big loss in the 2016 Presidential Election, these Scams and Hoaxes are all the Democrats are good at - It’s all they have - They are no good at governing, no good at policy, and no good at picking winning candidates. Also, unlike Republicans, they stick together like glue. Their new SCAM is what we will forever call the Jeffrey Epstein Hoax, and my PAST supporters have bought into this “bullshit,” hook, line, and sinker. They haven’t learned their lesson, and probably never will, even after being conned by the Lunatic Left for 8 long years. I have had more success in 6 months than perhaps any President in our Country’s history, and all these people want to talk about, with strong prodding by the Fake News and the success starved Dems, is the Jeffrey Epstein Hoax. Let these weaklings continue forward and do the Democrats work, don’t even think about talking of our incredible and unprecedented success, because I don’t want their support anymore! Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!","The Radical Left Democrats have hit pay dirt, again! Just like with the FAKE and fully discredited Steel Dossier, the lying 51 Intelligence Agents, the Laptop from Hell, which the Dems swore had come from Russia No, it came from Hunter Bidens bathroom!, and even the Russia, Russia, Russia Scam itself, a totally fake and made up story used in order to hide Crooked Hillary Clintons big loss in the 2016 Presidential Election, these Scams and Hoaxes are all the Democrats are good at  Its all they have  They are no good at governing, no good at policy, and no good at picking winning candidates. Also, unlike Republicans, they stick together like glue. Their new SCAM is what we will forever call the Jeffrey Epstein Hoax, and my PAST supporters have bought into this bullshit, hook, line, and sinker. They havent learned their lesson, and probably never will, even after being conned by the Lunatic Left for 8 long years. I have had more success in 6 months than perhaps any President in our Countrys history, and all these people want to talk about, with strong prodding by the Fake News and the success starved Dems, is the Jeffrey Epstein Hoax. Let these weaklings continue forward and do the Democrats work, dont even think about talking of our incredible and unprecedented success, because I dont want their support anymore! Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!",OTHER,1,-0.18875609429901408
2025-07-16 13:43:10+00:00,"The Radical Left Democrats have hit pay dirt, again! Just like with the FAKE and fully discredited Steele Dossier, the lying 51 “Intelligence” Agents, the Laptop from Hell, which the Dems swore had come from Russia (No, it came from Hunter Biden’s bathroom!), and even the Russia, Russia, Russia Scam itself, a totally fake and made up story used in order to hide Crooked Hillary Clinton’s big loss in the 2016 Presidential Election, these Scams and Hoaxes are all the Democrats are good at - It’s all they have - They are no good at governing, no good at policy, and no good at picking winning candidates. Also, unlike Republicans, they stick together like glue. Their new SCAM is what we will forever call the Jeffrey Epstein Hoax, and my PAST supporters have bought into this “bullshit,” hook, line, and sinker. They haven’t learned their lesson, and probably never will, even after being conned by the Lunatic Left for 8 long years. I have had more success in 6 months than perhaps any President in our Country’s history, and all these people want to talk about, with strong prodding by the Fake News and the success starved Dems, is the Jeffrey Epstein Hoax. Let these weaklings continue forward and do the Democrats work, don’t even think about talking of our incredible and unprecedented success, because I don’t want their support anymore! Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!","The Radical Left Democrats have hit pay dirt, again! Just like with the FAKE and fully discredited Steele Dossier, the lying 51 Intelligence Agents, the Laptop from Hell, which the Dems swore had come from Russia No, it came from Hunter Bidens bathroom!, and even the Russia, Russia, Russia Scam itself, a totally fake and made up story used in order to hide Crooked Hillary Clintons big loss in the 2016 Presidential Election, these Scams and Hoaxes are all the Democrats are good at  Its all they have  They are no good at governing, no good at policy, and no good at picking winning candidates. Also, unlike Republicans, they stick together like glue. Their new SCAM is what we will forever call the Jeffrey Epstein Hoax, and my PAST supporters have bought into this bullshit, hook, line, and sinker. They havent learned their lesson, and probably never will, even after being conned by the Lunatic Left for 8 long years. I have had more success in 6 months than perhaps any President in our Countrys history, and all these people want to talk about, with strong prodding by the Fake News and the success starved Dems, is the Jeffrey Epstein Hoax. Let these weaklings continue forward and do the Democrats work, dont even think about talking of our incredible and unprecedented success, because I dont want their support anymore! Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!",OTHER,1,-0.18875609429901408
2025-07-16 14:35:44+00:00,"Fox Business: “Tariff revenues topped a record $113 billion for the first time during the fiscal year — a revelation that comes as President Donald Trump imposes near-weekly duties on some of the world’s largest economies…The U.S. received more than $27 billion in customs duties in June, the highest figure so far this year, according to the Treasury Department's ‘Customs and Certain Excise Taxes’ data…”","Fox Business Tariff revenues topped a record 113 billion for the first time during the fiscal year  a revelation that comes as President Donald Trump imposes nearweekly duties on some of the worlds largest economiesThe U.S. received more than 27 billion in customs duties in June, the highest figure so far this year, according to the Treasury Departments Customs and Certain Excise Taxes data","ECONOMY,DOMESTIC_POLICY",0,0.057133735280023856
2025-07-16 14:39:05+00:00,"Secretary of Energy, Chris Wright: “President Trump has TRANSFORMED the American energy landscape. You're going to see a lot more of big, beautiful, clean coal!”","Secretary of Energy, Chris Wright President Trump has TRANSFORMED the American energy landscape. Youre going to see a lot more of big, beautiful, clean coal!",OTHER,1,0.057133735280023856
2025-07-16 20:19:56+00:00,"I have been speaking to Coca-Cola about using REAL Cane Sugar in Coke in the United States, and they have agreed to do so. I’d like to thank all of those in authority at Coca-Cola. This will be a very good move by them — You’ll see. It’s just better!","I have been speaking to CocaCola about using REAL Cane Sugar in Coke in the United States, and they have agreed to do so. Id like to thank all of those in authority at CocaCola. This will be a very good move by them  Youll see. Its just better!",OTHER,1,0.20507374665883482
2025-07-16 22:49:37+00:00,"I am pleased to nominate Jennifer Mascott to serve as a Judge on the United States Court of Appeals for the Third Circuit. Jennifer clerked for Justice Clarence Thomas and Justice Brett Kavanaugh, where she learned much about upholding the Constitution, and safeguarding our Freedoms. Jennifer is a Highly Respected Constitutional Law Professor, served in the Department of Justice during my First Term, and currently works in the White House Counsel’s Office. The incredible people of Delaware, Pennsylvania, and New Jersey have Great Confidence in Jennifer. She will be a STRONG Judge, and protect the Rule of Law. Congratulations, Jenn!","I am pleased to nominate Jennifer Mascott to serve as a Judge on the United States Court of Appeals for the Third Circuit. Jennifer clerked for Justice Clarence Thomas and Justice Brett Kavanaugh, where she learned much about upholding the Constitution, and safeguarding our Freedoms. Jennifer is a Highly Respected Constitutional Law Professor, served in the Department of Justice during my First Term, and currently works in the White House Counsels Office. The incredible people of Delaware, Pennsylvania, and New Jersey have Great Confidence in Jennifer. She will be a STRONG Judge, and protect the Rule of Law. Congratulations, Jenn!",OTHER,1,0.20507374665883482
2025-07-16 23:28:50+00:00,"To the Law abiding, Tax paying, Hardworking Citizens of the United States of America, I am thrilled to announce that I have officially freed you from funding California’s disastrously overpriced, “HIGH SPEED TRAIN TO NOWHERE.” This boondoggle, led by the incompetent Governor of California, Gavin Newscum, has cost Taxpayers Hundreds of Billions of Dollars, and we have received NOTHING in return except Cost Overruns. The Railroad we were promised still does not exist, and never will. This project was Severely Overpriced, Overregulated, and NEVER DELIVERED. Thanks to Transportation Secretary Sean Duffy, not a SINGLE penny in Federal Dollars will go towards this Newscum SCAM ever again. This was an ill-conceived and unnecessary project, and a total waste of Taxpayer money — But no more!","To the Law abiding, Tax paying, Hardworking Citizens of the United States of America, I am thrilled to announce that I have officially freed you from funding Californias disastrously overpriced, HIGH SPEED TRAIN TO NOWHERE. This boondoggle, led by the incompetent Governor of California, Gavin Newscum, has cost Taxpayers Hundreds of Billions of Dollars, and we have received NOTHING in return except Cost Overruns. The Railroad we were promised still does not exist, and never will. This project was Severely Overpriced, Overregulated, and NEVER DELIVERED. Thanks to Transportation Secretary Sean Duffy, not a SINGLE penny in Federal Dollars will go towards this Newscum SCAM ever again. This was an illconceived and unnecessary project, and a total waste of Taxpayer money  But no more!","ECONOMY,GEOPOLITICS,DOMESTIC_POLICY",0,0.20507374665883482
2025-07-16 23:29:06+00:00,"Americans know we need a better Healthcare System to properly serve our Great Communities that were abandoned by the Radical Left Democrats. That is why Republicans included $50 Billion Dollars in the “ONE BIG BEAUTIFUL BILL” — to strengthen our most vulnerable Hospitals, including those in Rural areas. BUT, EVERY DEMOCRAT VOTED AGAINST THIS FUNDING! I want to thank all of the Republicans in Congress who worked incredibly hard to make this achievement possible. OUR NATION THANKS YOU, TOO!","Americans know we need a better Healthcare System to properly serve our Great Communities that were abandoned by the Radical Left Democrats. That is why Republicans included 50 Billion Dollars in the ONE BIG BEAUTIFUL BILL  to strengthen our most vulnerable Hospitals, including those in Rural areas. BUT, EVERY DEMOCRAT VOTED AGAINST THIS FUNDING! I want to thank all of the Republicans in Congress who worked incredibly hard to make this achievement possible. OUR NATION THANKS YOU, TOO!",DOMESTIC_POLICY,0,0.20507374665883482
2025-07-17 02:12:15+00:00,"Tom Homan: “President Trump secured this border, the highest level EVER-/in seven weeks…he took the most unsecure border we’ve ever seen…and secured it in seven weeks.”","Tom Homan President Trump secured this border, the highest level EVERin seven weekshe took the most unsecure border weve ever seenand secured it in seven weeks.","GEOPOLITICS,DOMESTIC_POLICY",0,0.20507374665883482
2025-07-17 14:12:01+00:00,“Too Late:” Great numbers just out. LOWER THE RATE!!! DJT,Too Late Great numbers just out. LOWER THE RATE!!! DJT,OTHER,1,0.19345136299580012
2025-07-18 00:33:28+00:00,"The Wall Street Journal, and Rupert Murdoch, personally, were warned directly by President Donald J. Trump that the supposed letter they printed by President Trump to Epstein was a FAKE and, if they print it, they will be sued. Mr. Murdoch stated that he would take care of it but, obviously, did not have the power to do so. The Editor of The Wall Street Journal, Emma Tucker, was told directly by Karoline Leavitt, and by President Trump, that the letter was a FAKE, but Emma Tucker didn’t want to hear that. Instead, they are going with a false, malicious, and defamatory story anyway. President Trump will be suing The Wall Street Journal, NewsCorp, and Mr. Murdoch, shortly. The Press has to learn to be truthful, and not rely on sources that probably don’t even exist. President Trump has already beaten George Stephanopoulos/ABC, 60 Minutes/CBS, and others, and looks forward to suing and holding accountable the once great Wall Street Journal. It has truly turned out to be a “Disgusting and Filthy Rag” and, writing defamatory lies like this, shows their desperation to remain relevant. If there were any truth at all on the Epstein Hoax, as it pertains to President Trump, this information would have been revealed by Comey, Brennan, Crooked Hillary, and other Radical Left Lunatics years ago. It certainly would not have sat in a file waiting for “TRUMP” to have won three Elections. This is yet another example of FAKE NEWS!","The Wall Street Journal, and Rupert Murdoch, personally, were warned directly by President Donald J. Trump that the supposed letter they printed by President Trump to Epstein was a FAKE and, if they print it, they will be sued. Mr. Murdoch stated that he would take care of it but, obviously, did not have the power to do so. The Editor of The Wall Street Journal, Emma Tucker, was told directly by Karoline Leavitt, and by President Trump, that the letter was a FAKE, but Emma Tucker didnt want to hear that. Instead, they are going with a false, malicious, and defamatory story anyway. President Trump will be suing The Wall Street Journal, NewsCorp, and Mr. Murdoch, shortly. The Press has to learn to be truthful, and not rely on sources that probably dont even exist. President Trump has already beaten George StephanopoulosABC, 60 MinutesCBS, and others, and looks forward to suing and holding accountable the once great Wall Street Journal. It has truly turned out to be a Disgusting and Filthy Rag and, writing defamatory lies like this, shows their desperation to remain relevant. If there were any truth at all on the Epstein Hoax, as it pertains to President Trump, this information would have been revealed by Comey, Brennan, Crooked Hillary, and other Radical Left Lunatics years ago. It certainly would not have sat in a file waiting for TRUMP to have won three Elections. This is yet another example of FAKE NEWS!",GEOPOLITICS,0,-0.09713452188510052
2025-07-18 01:07:44+00:00,"Based on the ridiculous amount of publicity given to Jeffrey Epstein, I have asked Attorney General Pam Bondi to produce any and all pertinent Grand Jury testimony, subject to Court approval. This SCAM, perpetuated by the Democrats, should end, right now!","Based on the ridiculous amount of publicity given to Jeffrey Epstein, I have asked Attorney General Pam Bondi to produce any and all pertinent Grand Jury testimony, subject to Court approval. This SCAM, perpetuated by the Democrats, should end, right now!",OTHER,1,-0.09713452188510052
2025-07-18 01:57:17+00:00,"The Wall Street Journal printed a FAKE letter, supposedly to Epstein. These are not my words, not the way I talk. Also, I don’t draw pictures. I told Rupert Murdoch it was a Scam, that he shouldn’t print this Fake Story. But he did, and now I’m going to sue his ass off, and that of his third rate newspaper. Thank you for your attention to this matter! DJT","The Wall Street Journal printed a FAKE letter, supposedly to Epstein. These are not my words, not the way I talk. Also, I dont draw pictures. I told Rupert Murdoch it was a Scam, that he shouldnt print this Fake Story. But he did, and now Im going to sue his ass off, and that of his third rate newspaper. Thank you for your attention to this matter! DJT",OTHER,1,-0.09713452188510052
2025-07-18 04:40:17+00:00,"HOUSE APPROVES NINE BILLION DOLLAR CUTS PACKAGE, INCLUDING ATROCIOUS NPR AND PUBLIC BROADCASTING, WHERE BILLIONS OF DOLLARS A YEAR WERE WASTED. REPUBLICANS HAVE TRIED DOING THIS FOR 40 YEARS, AND FAILED….BUT NO MORE. THIS IS BIG!!!","HOUSE APPROVES NINE BILLION DOLLAR CUTS PACKAGE, INCLUDING ATROCIOUS NPR AND PUBLIC BROADCASTING, WHERE BILLIONS OF DOLLARS A YEAR WERE WASTED. REPUBLICANS HAVE TRIED DOING THIS FOR 40 YEARS, AND FAILED.BUT NO MORE. THIS IS BIG!!!","ECONOMY,DOMESTIC_POLICY",0,-0.09713452188510052
2025-07-18 10:45:08+00:00,"“Too Late,” and the Fed, are choking out the housing market with their high rate, making it difficult for people, especially the young, to buy a house. He is truly one of my worst appointments. Sleepy Joe saw how bad he was and reappointed him anyway - And the Fed Board has done nothing to stop this “numbskull” from hurting so many people. In many ways the Board is equally to blame! The USA is Rockin’, there is VERY LOW INFLATION, and we deserve to be at 1%, saving One Trillion Dollars a year on Interest Costs. I can’t tell you how dumb Too Late is - So bad for our Country!","Too Late, and the Fed, are choking out the housing market with their high rate, making it difficult for people, especially the young, to buy a house. He is truly one of my worst appointments. Sleepy Joe saw how bad he was and reappointed him anyway  And the Fed Board has done nothing to stop this numbskull from hurting so many people. In many ways the Board is equally to blame! The USA is Rockin, there is VERY LOW INFLATION, and we deserve to be at 1, saving One Trillion Dollars a year on Interest Costs. I cant tell you how dumb Too Late is  So bad for our Country!","ECONOMY,DOMESTIC_POLICY",0,-0.09713452188510052
2025-07-18 11:26:07+00:00,"Lower the Rate, Too Late!","Lower the Rate, Too Late!",OTHER,1,-0.09713452188510052
2025-07-18 12:04:02+00:00,"If there was a “smoking gun” on Epstein, why didn’t the Dems, who controlled the “files” for four years, and had Garland and Comey in charge, use it? BECAUSE THEY HAD NOTHING!!!","If there was a smoking gun on Epstein, why didnt the Dems, who controlled the files for four years, and had Garland and Comey in charge, use it? BECAUSE THEY HAD NOTHING!!!",OTHER,1,-0.09713452188510052
2025-07-18 13:08:50+00:00,"I absolutely love that Colbert’ got fired. His talent was even less than his ratings. I hear Jimmy Kimmel is next. Has even less talent than Colbert! Greg Gutfeld is better than all of them combined, including the Moron on NBC who ruined the once great Tonight Show.","I absolutely love that Colbert got fired. His talent was even less than his ratings. I hear Jimmy Kimmel is next. Has even less talent than Colbert! Greg Gutfeld is better than all of them combined, including the Moron on NBC who ruined the once great Tonight Show.",OTHER,1,-0.09713452188510052
2025-07-18 13:16:21+00:00,"I absolutely love that Colbert’ got fired. His talent was even less than his ratings. I hear Jimmy Kimmel is next. Has even less talent than Colbert! Greg Gutfeld is better than all of them combined, including the Moron on NBC who ruined the once great Tonight Show.","I absolutely love that Colbert got fired. His talent was even less than his ratings. I hear Jimmy Kimmel is next. Has even less talent than Colbert! Greg Gutfeld is better than all of them combined, including the Moron on NBC who ruined the once great Tonight Show.",OTHER,1,-0.09713452188510052
2025-07-18 13:17:28+00:00,"I look forward to getting Rupert Murdoch to testify in my lawsuit against him and his “pile of garbage” newspaper, the WSJ. That will be an interesting experience!!!","I look forward to getting Rupert Murdoch to testify in my lawsuit against him and his pile of garbage newspaper, the WSJ. That will be an interesting experience!!!","GEOPOLITICS,DOMESTIC_POLICY",0,-0.09713452188510052
2025-07-18 13:30:00+00:00,"Big signing at 2:30 in the White House. Congratulations to our GREAT REPUBLICANS for being able to accomplish so much, a record, in so short a period of time. All the Democrats do is complain and criticize, AND GET NOTHING DONE. They are a “Party of the Past!”","Big signing at 230 in the White House. Congratulations to our GREAT REPUBLICANS for being able to accomplish so much, a record, in so short a period of time. All the Democrats do is complain and criticize, AND GET NOTHING DONE. They are a Party of the Past!",OTHER,1,-0.09713452188510052
2025-07-18 16:14:06+00:00,Everybody should watch Sean Hannity tonight. He really gets it! 9PM ET Fox News,Everybody should watch Sean Hannity tonight. He really gets it! 9PM ET Fox News,OTHER,1,-0.003193111290733519
2025-07-18 22:38:18+00:00,"Congressman Brandon Gill is a “MAGA” Warrior for the wonderful people of Texas’ 26th Congressional District! I have known Brandon’s family for many years. He has an incredible wife, Danielle, two beautiful children, and a truly great father-in-law, Dinesh D’Souza.\n \nAs the Freshman Class President in Congress, Brandon is doing a tremendous job advancing our AMERICA FIRST Agenda. He is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Help Secure our now VERY Secure (Record Setting!) Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Incredible Military/Veterans, Champion American Energy DOMINANCE, and Protect our always under siege Second Amendment.\n \nBrandon Gill has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!","Congressman Brandon Gill is a MAGA Warrior for the wonderful people of Texas 26th Congressional District! I have known Brandons family for many years. He has an incredible wife, Danielle, two beautiful children, and a truly great fatherinlaw, Dinesh DSouza.n nAs the Freshman Class President in Congress, Brandon is doing a tremendous job advancing our AMERICA FIRST Agenda. He is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Help Secure our now VERY Secure Record Setting! Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Incredible MilitaryVeterans, Champion American Energy DOMINANCE, and Protect our always under siege Second Amendment.n nBrandon Gill has my Complete and Total Endorsement for ReElection  HE WILL NEVER LET YOU DOWN!",OTHER,1,0.5831789843553592
2025-07-18 22:38:30+00:00,"Congressman Max Miller is a fantastic Champion for the Great People of Ohio’s 1st Congressional District!\n \nMax bravely served our Country in the U.S. Marine Corps and, during my First Administration, worked hard to advance our AMERICA FIRST Agenda. In Congress, Max continues to fight tirelessly to Help Secure our now VERY Secure (Record Setting!) Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Great Military/Veterans, Cut Taxes and Regulations, Support our Incredible Farmers, Champion American Energy DOMINANCE, and Defend our always under siege Second Amendment.\n \nMax Miller has my Complete and Total Endorsement — HE WILL NOT LET YOU DOWN!","Congressman Max Miller is a fantastic Champion for the Great People of Ohios 1st Congressional District!n nMax bravely served our Country in the U.S. Marine Corps and, during my First Administration, worked hard to advance our AMERICA FIRST Agenda. In Congress, Max continues to fight tirelessly to Help Secure our now VERY Secure Record Setting! Southern Border, Stop Migrant Crime, Murderers, and other Criminals from illegally entering our Country, Strengthen our Great MilitaryVeterans, Cut Taxes and Regulations, Support our Incredible Farmers, Champion American Energy DOMINANCE, and Defend our always under siege Second Amendment.n nMax Miller has my Complete and Total Endorsement  HE WILL NOT LET YOU DOWN!",OTHER,1,0.5831789843553592
